text_a	text_b	label
in other words, conserative types craving simpler things like grilled chicken or salmon probably would not appreciate tabla's distinctive and unusual menu.	menu	0
the staff were very friendly, the prices were relatively average, not bad, and the food was great.	staff	1
the staff were very friendly, the prices were relatively average, not bad, and the food was great.	prices	2
the staff were very friendly, the prices were relatively average, not bad, and the food was great.	food	1
it is expensice, but the portions are big and include a side, salad, nan and rice along with your main meal!	portions	1
it is expensice, but the portions are big and include a side, salad, nan and rice along with your main meal!	salad	2
it is expensice, but the portions are big and include a side, salad, nan and rice along with your main meal!	nan	2
it is expensice, but the portions are big and include a side, salad, nan and rice along with your main meal!	rice	2
after dining there twice, all the waiters will remember you and what you ordered the last time you were there!	dining	2
after dining there twice, all the waiters will remember you and what you ordered the last time you were there!	waiters	1
comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).	comfort	1
comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).	barbecued ribs	2
comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).	interpretations	2
comfort standbys--including bacon-wrapped meat loaf and barbecued ribs, and upscaled interpretations--like tuna club made with wasabi mayo, share space with brunch favorites (belgian waffles, fluffy buttermilk pancakes and wrecked eggs, or tofu).	wasabi mayo	2
it might be the best sit down food i've had in the area, so if you are going to the upright citizen brigade, or the garden, it could be just the place for you.	food	1
it might be the best sit down food i've had in the area, so if you are going to the upright citizen brigade, or the garden, it could be just the place for you.	garden	2
the scene unpolished but cozy, with red walls, arty sconces and deep, comfortable booths, raga calls little attention to itself.	scene	1
the scene unpolished but cozy, with red walls, arty sconces and deep, comfortable booths, raga calls little attention to itself.	walls	2
this is the place to come for coffee and dessert; they have an enormous and decadent selection of cakes, pies, and other things involving chocolate.	coffee	1
this is the place to come for coffee and dessert; they have an enormous and decadent selection of cakes, pies, and other things involving chocolate.	dessert	1
this is the place to come for coffee and dessert; they have an enormous and decadent selection of cakes, pies, and other things involving chocolate.	selection of cakes	1
this is the place to come for coffee and dessert; they have an enormous and decadent selection of cakes, pies, and other things involving chocolate.	pies	2
this is the place to come for coffee and dessert; they have an enormous and decadent selection of cakes, pies, and other things involving chocolate.	chocolate	2
the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.	service	0
the service is a bit slow, but harkens back to my years growing up in napoli, italy where things are not rushed and when you sit down for dinner the table is yours all night.	dinner	2
the atmosphere is bland and non-descript and the service is fine.	atmosphere	0
the atmosphere is bland and non-descript and the service is fine.	service	1
the scene tucked away on the second floor of a small, nondescript madison avenue building, caviar russe feels more like a private club than a restaurant.	scene	0
the scene tucked away on the second floor of a small, nondescript madison avenue building, caviar russe feels more like a private club than a restaurant.	caviar	2
service was good, the waiter was a little flip, but we can deal with that.	service	1
service was good, the waiter was a little flip, but we can deal with that.	waiter	0
meals generally begin in a pub-food vein, with appetizers like featherweight, perfectly salted fried clams and brown sugar-lacquered ribs that are good enough to take on any barbecue joint in the city.	meals	2
meals generally begin in a pub-food vein, with appetizers like featherweight, perfectly salted fried clams and brown sugar-lacquered ribs that are good enough to take on any barbecue joint in the city.	appetizers	1
