text_a	text_b	label
it's a small and quaint place so have your expectations in check, but that doesn't mean anything bad - know going in that you are gonna eat some serious food!	food	0
relaxed neighborhooders treat the spot like a second home, calling the staff by name and lingering despite the smallish bar and hurried courses.	miscellaneous	1
relaxed neighborhooders treat the spot like a second home, calling the staff by name and lingering despite the smallish bar and hurried courses.	staff	1
relaxed neighborhooders treat the spot like a second home, calling the staff by name and lingering despite the smallish bar and hurried courses.	place	2
the party space worked out well for our rehearsal dinner.	place	1
the party space worked out well for our rehearsal dinner.	food	2
the wasa waffle was different but when we spoke to the manager he inmediatly changed if for another dish (he suggested the chocolate decadence french toast.	miscellaneous	2
the wasa waffle was different but when we spoke to the manager he inmediatly changed if for another dish (he suggested the chocolate decadence french toast.	staff	1
the wasa waffle was different but when we spoke to the manager he inmediatly changed if for another dish (he suggested the chocolate decadence french toast.	food	2
we waited 30 minutes to be seated, 40 minutes for water, bread, menus, 30 more for wine and soft drinks and when the food finally arrived an hour later, it was inedible, burned on top from sitting under a heat lamp.	food	1
we waited 30 minutes to be seated, 40 minutes for water, bread, menus, 30 more for wine and soft drinks and when the food finally arrived an hour later, it was inedible, burned on top from sitting under a heat lamp.	menu	2
meals not served at once and service was inattentive and forgetful.	food	2
meals not served at once and service was inattentive and forgetful.	service	0
seated in the upstairs part of the restaurant my party and i were subjected to rude, abrupt service and unmercifully long waits for our food.	service	0
seated in the upstairs part of the restaurant my party and i were subjected to rude, abrupt service and unmercifully long waits for our food.	food	2
the food is very good for the price.	food	1
the food is very good for the price.	price	2
the good service started from the moment we walked in the front door.	service	1
the good service started from the moment we walked in the front door.	miscellaneous	2
the owner lied to me when i asked where our food was 1 hour after we placed the order - he said oh your friend said you were not ready for it.	staff	0
the owner lied to me when i asked where our food was 1 hour after we placed the order - he said oh your friend said you were not ready for it.	food	2
now, i expressed my surprise and then the bartender and manager chimed in with a simpleton's remark sir, with restaurants at this time, reservations start coming in.	staff	0
